#Raman_shift/cm-1          I_tot                 I_e                   I_h
  -384.3        9.487844365961E-010   9.921258638829E-009   4.850152429186E-009
  -384.2        9.486675191449E-010   9.920106359901E-009   4.849605742811E-009
  -384.1        9.485506394905E-010   9.918954468906E-009   4.849059244357E-009
  -384.0        9.484337976213E-010   9.917802965728E-009   4.848512933767E-009
  -383.9        9.483169935259E-010   9.916651850251E-009   4.847966810987E-009
  -383.8        9.482002271927E-010   9.915501122359E-009   4.847420875961E-009
  -383.7        9.480834986102E-010   9.914350781937E-009   4.846875128633E-009
  -383.6        9.479668077668E-010   9.913200828868E-009   4.846329568948E-009
  -383.5        9.478501546510E-010   9.912051263038E-009   4.845784196850E-009
  -383.4        9.477335392512E-010   9.910902084329E-009   4.845239012285E-009
  -383.3        9.476169615560E-010   9.909753292627E-009   4.844694015196E-009
  -383.2        9.475004215539E-010   9.908604887816E-009   4.844149205528E-009
  -383.1        9.473839192333E-010   9.907456869780E-009   4.843604583227E-009
  -383.0        9.472674545828E-010   9.906309238405E-009   4.843060148236E-009
  -382.9        9.471510275908E-010   9.905161993574E-009   4.842515900500E-009
  -382.8        9.470346382458E-010   9.904015135172E-009   4.841971839965E-009
  -382.7        9.469182865364E-010   9.902868663084E-009   4.841427966574E-009
  -382.6        9.468019724511E-010   9.901722577195E-009   4.840884280273E-009
  -382.5        9.466856959785E-010   9.900576877389E-009   4.840340781007E-009
  -382.4        9.465694571070E-010   9.899431563552E-009   4.839797468720E-009
  -382.3        9.464532558252E-010   9.898286635568E-009   4.839254343357E-009
  -382.2        9.463370921216E-010   9.897142093323E-009   4.838711404864E-009
  -382.1        9.462209659848E-010   9.895997936701E-009   4.838168653184E-009
  -382.0        9.461048774033E-010   9.894854165587E-009   4.837626088264E-009
  -381.9        9.459888263657E-010   9.893710779867E-009   4.837083710047E-009
  -381.8        9.458728128606E-010   9.892567779425E-009   4.836541518479E-009
  -381.7        9.457568368765E-010   9.891425164148E-009   4.835999513506E-009
  -381.6        9.456408984020E-010   9.890282933920E-009   4.835457695071E-009
  -381.5        9.455249974256E-010   9.889141088626E-009   4.834916063121E-009
  -381.4        9.454091339361E-010   9.887999628153E-009   4.834374617600E-009
  -381.3        9.452933079219E-010   9.886858552385E-009   4.833833358454E-009
  -381.2        9.451775193716E-010   9.885717861208E-009   4.833292285627E-009
  -381.1        9.450617682740E-010   9.884577554508E-009   4.832751399065E-009
  -381.0        9.449460546174E-010   9.883437632170E-009   4.832210698712E-009
  -380.9        9.448303783907E-010   9.882298094081E-009   4.831670184515E-009
  -380.8        9.447147395823E-010   9.881158940124E-009   4.831129856419E-009
  -380.7        9.445991381809E-010   9.880020170188E-009   4.830589714368E-009
  -380.6        9.444835741752E-010   9.878881784157E-009   4.830049758309E-009
  -380.5        9.443680475538E-010   9.877743781917E-009   4.829509988186E-009
  -380.4        9.442525583052E-010   9.876606163354E-009   4.828970403944E-009
  -380.3        9.441371064183E-010   9.875468928354E-009   4.828431005530E-009
  -380.2        9.440216918815E-010   9.874332076804E-009   4.827891792889E-009
  -380.1        9.439063146836E-010   9.873195608589E-009   4.827352765966E-009
  -380.0        9.437909748132E-010   9.872059523595E-009   4.826813924706E-009
  -379.9        9.436756722590E-010   9.870923821710E-009   4.826275269056E-009
  -379.8        9.435604070096E-010   9.869788502818E-009   4.825736798960E-009
  -379.7        9.434451790538E-010   9.868653566807E-009   4.825198514364E-009
  -379.6        9.433299883802E-010   9.867519013563E-009   4.824660415214E-009
  -379.5        9.432148349775E-010   9.866384842972E-009   4.824122501455E-009
  -379.4        9.430997188344E-010   9.865251054920E-009   4.823584773034E-009
  -379.3        9.429846399396E-010   9.864117649295E-009   4.823047229895E-009
  -379.2        9.428695982817E-010   9.862984625983E-009   4.822509871984E-009
  -379.1        9.427545938496E-010   9.861851984871E-009   4.821972699248E-009
  -379.0        9.426396266318E-010   9.860719725844E-009   4.821435711631E-009
  -378.9        9.425246966172E-010   9.859587848791E-009   4.820898909080E-009
  -378.8        9.424098037945E-010   9.858456353597E-009   4.820362291540E-009
  -378.7        9.422949481523E-010   9.857325240150E-009   4.819825858957E-009
  -378.6        9.421801296794E-010   9.856194508337E-009   4.819289611277E-009
  -378.5        9.420653483646E-010   9.855064158044E-009   4.818753548447E-009
  -378.4        9.419506041966E-010   9.853934189159E-009   4.818217670411E-009
  -378.3        9.418358971641E-010   9.852804601569E-009   4.817681977115E-009
  -378.2        9.417212272559E-010   9.851675395161E-009   4.817146468506E-009
  -378.1        9.416065944608E-010   9.850546569821E-009   4.816611144530E-009
  -378.0        9.414919987675E-010   9.849418125438E-009   4.816076005133E-009
  -377.9        9.413774401648E-010   9.848290061899E-009   4.815541050260E-009
  -377.8        9.412629186415E-010   9.847162379090E-009   4.815006279857E-009
  -377.7        9.411484341864E-010   9.846035076900E-009   4.814471693872E-009
  -377.6        9.410339867881E-010   9.844908155215E-009   4.813937292249E-009
  -377.5        9.409195764356E-010   9.843781613924E-009   4.813403074935E-009
  -377.4        9.408052031177E-010   9.842655452914E-009   4.812869041876E-009
  -377.3        9.406908668230E-010   9.841529672072E-009   4.812335193019E-009
  -377.2        9.405765675405E-010   9.840404271287E-009   4.811801528309E-009
  -377.1        9.404623052590E-010   9.839279250445E-009   4.811268047693E-009
  -377.0        9.403480799672E-010   9.838154609435E-009   4.810734751116E-009
  -376.9        9.402338916540E-010   9.837030348145E-009   4.810201638526E-009
  -376.8        9.401197403082E-010   9.835906466462E-009   4.809668709869E-009
  -376.7        9.400056259187E-010   9.834782964274E-009   4.809135965090E-009
  -376.6        9.398915484743E-010   9.833659841470E-009   4.808603404137E-009
  -376.5        9.397775079638E-010   9.832537097937E-009   4.808071026955E-009
  -376.4        9.396635043761E-010   9.831414733563E-009   4.807538833491E-009
  -376.3        9.395495377000E-010   9.830292748238E-009   4.807006823691E-009
  -376.2        9.394356079244E-010   9.829171141848E-009   4.806474997503E-009
  -376.1        9.393217150382E-010   9.828049914282E-009   4.805943354872E-009
  -376.0        9.392078590302E-010   9.826929065428E-009   4.805411895745E-009
  -375.9        9.390940398893E-010   9.825808595175E-009   4.804880620068E-009
  -375.8        9.389802576044E-010   9.824688503412E-009   4.804349527788E-009
  -375.7        9.388665121644E-010   9.823568790026E-009   4.803818618852E-009
  -375.6        9.387528035581E-010   9.822449454906E-009   4.803287893206E-009
  -375.5        9.386391317745E-010   9.821330497941E-009   4.802757350797E-009
  -375.4        9.385254968024E-010   9.820211919019E-009   4.802226991571E-009
  -375.3        9.384118986309E-010   9.819093718029E-009   4.801696815475E-009
  -375.2        9.382983372486E-010   9.817975894861E-009   4.801166822456E-009
  -375.1        9.381848126447E-010   9.816858449401E-009   4.800637012461E-009
  -375.0        9.380713248080E-010   9.815741381540E-009   4.800107385437E-009
  -374.9        9.379578737274E-010   9.814624691167E-009   4.799577941329E-009
  -374.8        9.378444593919E-010   9.813508378169E-009   4.799048680086E-009
  -374.7        9.377310817905E-010   9.812392442437E-009   4.798519601653E-009
  -374.6        9.376177409119E-010   9.811276883859E-009   4.797990705978E-009
  -374.5        9.375044367453E-010   9.810161702324E-009   4.797461993007E-009
  -374.4        9.373911692795E-010   9.809046897722E-009   4.796933462688E-009
  -374.3        9.372779385035E-010   9.807932469942E-009   4.796405114968E-009
  -374.2        9.371647444063E-010   9.806818418873E-009   4.795876949793E-009
  -374.1        9.370515869769E-010   9.805704744403E-009   4.795348967110E-009
  -374.0        9.369384662041E-010   9.804591446424E-009   4.794821166867E-009
  -373.9        9.368253820771E-010   9.803478524824E-009   4.794293549010E-009
  -373.8        9.367123345847E-010   9.802365979492E-009   4.793766113486E-009
  -373.7        9.365993237159E-010   9.801253810318E-009   4.793238860244E-009
  -373.6        9.364863494599E-010   9.800142017192E-009   4.792711789229E-009
  -373.5        9.363734118055E-010   9.799030600003E-009   4.792184900389E-009
  -373.4        9.362605107417E-010   9.797919558641E-009   4.791658193671E-009
  -373.3        9.361476462577E-010   9.796808892996E-009   4.791131669022E-009
  -373.2        9.360348183423E-010   9.795698602957E-009   4.790605326389E-009
  -373.1        9.359220269846E-010   9.794588688415E-009   4.790079165721E-009
  -373.0        9.358092721736E-010   9.793479149258E-009   4.789553186963E-009
  -372.9        9.356965538984E-010   9.792369985378E-009   4.789027390063E-009
  -372.8        9.355838721480E-010   9.791261196664E-009   4.788501774970E-009
  -372.7        9.354712269114E-010   9.790152783006E-009   4.787976341629E-009
  -372.6        9.353586181777E-010   9.789044744294E-009   4.787451089988E-009
  -372.5        9.352460459359E-010   9.787937080419E-009   4.786926019995E-009
  -372.4        9.351335101752E-010   9.786829791270E-009   4.786401131597E-009
  -372.3        9.350210108844E-010   9.785722876738E-009   4.785876424742E-009
  -372.2        9.349085480528E-010   9.784616336713E-009   4.785351899377E-009
  -372.1        9.347961216693E-010   9.783510171085E-009   4.784827555449E-009
  -372.0        9.346837317231E-010   9.782404379746E-009   4.784303392906E-009
  -371.9        9.345713782032E-010   9.781298962584E-009   4.783779411696E-009
  -371.8        9.344590610987E-010   9.780193919492E-009   4.783255611766E-009
  -371.7        9.343467803988E-010   9.779089250359E-009   4.782731993064E-009
  -371.6        9.342345360925E-010   9.777984955076E-009   4.782208555537E-009
  -371.5        9.341223281688E-010   9.776881033534E-009   4.781685299134E-009
  -371.4        9.340101566170E-010   9.775777485623E-009   4.781162223801E-009
  -371.3        9.338980214261E-010   9.774674311234E-009   4.780639329486E-009
  -371.2        9.337859225853E-010   9.773571510259E-009   4.780116616137E-009
  -371.1        9.336738600836E-010   9.772469082587E-009   4.779594083703E-009
  -371.0        9.335618339102E-010   9.771367028110E-009   4.779071732130E-009
  -370.9        9.334498440542E-010   9.770265346719E-009   4.778549561366E-009
  -370.8        9.333378905048E-010   9.769164038304E-009   4.778027571359E-009
  -370.7        9.332259732511E-010   9.768063102758E-009   4.777505762058E-009
  -370.6        9.331140922822E-010   9.766962539970E-009   4.776984133410E-009
  -370.5        9.330022475874E-010   9.765862349833E-009   4.776462685362E-009
  -370.4        9.328904391557E-010   9.764762532237E-009   4.775941417863E-009
  -370.3        9.327786669763E-010   9.763663087073E-009   4.775420330861E-009
  -370.2        9.326669310383E-010   9.762564014234E-009   4.774899424304E-009
  -370.1        9.325552313311E-010   9.761465313610E-009   4.774378698139E-009
  -370.0        9.324435678436E-010   9.760366985093E-009   4.773858152315E-009
  -369.9        9.323319405652E-010   9.759269028575E-009   4.773337786780E-009
  -369.8        9.322203494850E-010   9.758171443946E-009   4.772817601482E-009
  -369.7        9.321087945922E-010   9.757074231099E-009   4.772297596368E-009
  -369.6        9.319972758760E-010   9.755977389924E-009   4.771777771387E-009
  -369.5        9.318857933255E-010   9.754880920315E-009   4.771258126488E-009
  -369.4        9.317743469301E-010   9.753784822162E-009   4.770738661618E-009
  -369.3        9.316629366789E-010   9.752689095358E-009   4.770219376726E-009
  -369.2        9.315515625611E-010   9.751593739794E-009   4.769700271759E-009
  -369.1        9.314402245659E-010   9.750498755362E-009   4.769181346666E-009
  -369.0        9.313289226827E-010   9.749404141954E-009   4.768662601395E-009
  -368.9        9.312176569005E-010   9.748309899462E-009   4.768144035895E-009
  -368.8        9.311064272087E-010   9.747216027779E-009   4.767625650114E-009
  -368.7        9.309952335965E-010   9.746122526795E-009   4.767107444000E-009
  -368.6        9.308840760532E-010   9.745029396404E-009   4.766589417502E-009
  -368.5        9.307729545679E-010   9.743936636498E-009   4.766071570567E-009
  -368.4        9.306618691300E-010   9.742844246968E-009   4.765553903145E-009
  -368.3        9.305508197286E-010   9.741752227708E-009   4.765036415184E-009
  -368.2        9.304398063532E-010   9.740660578609E-009   4.764519106632E-009
  -368.1        9.303288289929E-010   9.739569299564E-009   4.764001977438E-009
  -368.0        9.302178876371E-010   9.738478390465E-009   4.763485027550E-009
  -367.9        9.301069822749E-010   9.737387851205E-009   4.762968256917E-009
  -367.8        9.299961128958E-010   9.736297681677E-009   4.762451665487E-009
  -367.7        9.298852794889E-010   9.735207881773E-009   4.761935253209E-009
  -367.6        9.297744820436E-010   9.734118451386E-009   4.761419020032E-009
  -367.5        9.296637205493E-010   9.733029390408E-009   4.760902965903E-009
  -367.4        9.295529949951E-010   9.731940698732E-009   4.760387090773E-009
  -367.3        9.294423053704E-010   9.730852376252E-009   4.759871394590E-009
  -367.2        9.293316516646E-010   9.729764422859E-009   4.759355877301E-009
  -367.1        9.292210338669E-010   9.728676838447E-009   4.758840538857E-009
  -367.0        9.291104519667E-010   9.727589622909E-009   4.758325379205E-009
  -366.9        9.289999059533E-010   9.726502776138E-009   4.757810398295E-009
